max_flux,label,温度,频率Hz,损耗
0.038993024,正弦波,90,63020,1566.034169
0.034932824,正弦波,90,223850,14182.30884
0.016021003,正弦波,90,141270,763.220977
0.193065326,正弦波,90,89080,231445.3959
0.062127617,正弦波,90,63020,5236.695363
0.013090682,正弦波,90,223850,1754.697826
0.030995289,正弦波,90,56320,749.1535014
0.038866869,正弦波,90,158500,7752.760975
0.044279625,正弦波,90,251170,31919.17006
0.077666401,正弦波,90,79460,12398.28894
0.096841559,正弦波,90,281860,287415.678
0.087170254,正弦波,90,99950,24678.39419
0.13905703,正弦波,90,89080,87413.41476
0.077715874,正弦波,90,177820,59060.94231
0.048873157,正弦波,90,281850,54683.97476
0.027599608,正弦波,90,89080,1094.733299
0.039345748,正弦波,90,56320,1313.72777
0.043632616,正弦波,90,112160,4755.175029
0.012360481,正弦波,90,199500,1150.367179
0.172751327,正弦波,90,89080,166749.9216
0.049608975,正弦波,90,89080,4582.056901
0.021906115,正弦波,90,112160,938.0406753
0.174357548,正弦波,90,70830,123800.4921
0.061919449,正弦波,90,141260,19124.17456
0.030890023,正弦波,90,199500,8108.043319
0.077422699,正弦波,90,63020,9192.992475
0.155204228,正弦波,90,141260,255555.4032
0.268594398,正弦波,90,99950,696938.0157
0.242433424,正弦波,90,70840,318078.1125
0.024613674,正弦波,90,99950,983.4575232
0.098489467,正弦波,90,125860,56211.37027
0.086796353,正弦波,90,158500,62070.61613
0.031117679,正弦波,90,63020,856.6457477
0.02192607,正弦波,90,281850,9120.733192
0.030708941,正弦波,90,89090,1378.015305
0.022103653,正弦波,90,177820,2931.906808
0.039442979,正弦波,90,112160,3715.695872
0.044080749,正弦波,90,281860,42962.83211
0.087807012,正弦波,90,141260,50435.08141
0.017501054,正弦波,90,199500,2374.2095
0.097739648,正弦波,90,158500,86257.86209
0.055367802,正弦波,90,316230,94691.42506
0.069791503,正弦波,90,281860,127074.9846
0.097906722,正弦波,90,79460,24494.17001
0.062088775,正弦波,90,316230,123821.8119
0.049144879,正弦波,90,50020,2047.879223
0.024790989,正弦波,90,89080,783.6628871
0.218781382,正弦波,90,99950,389488.4452
0.123079117,正弦波,90,125850,107437.269
0.0174469,正弦波,90,141260,966.768255
0.022079502,正弦波,90,99950,708.7652037
0.027587543,正弦波,90,112160,1603.438961
0.172964586,正弦波,90,177820,529174.1341
0.123904143,正弦波,90,158500,168128.8466
0.027515227,正弦波,90,223860,8387.554956
0.217181687,正弦波,90,79460,273221.0512
0.110383297,正弦波,90,112160,63187.53128
0.24116764,正弦波,90,56320,233607.0741
0.030987644,正弦波,90,223850,10845.05856
0.012327452,正弦波,90,223850,1561.922846
0.054885498,正弦波,90,251170,55098.6931
0.055097002,正弦波,90,112160,8722.460852
0.027681262,正弦波,90,316230,19778.73104
0.078739126,正弦波,90,50020,6953.502338
0.035014259,正弦波,90,112160,2798.160071
0.21700114,正弦波,90,70840,234105.831
0.097392707,正弦波,90,141260,67873.23527
0.15502798,正弦波,90,158500,320988.4024
0.061940483,正弦波,90,125860,15064.17596
0.061376444,正弦波,90,79470,6610.646909
0.027881063,正弦波,90,158500,3678.249795
0.069223011,正弦波,90,89080,11070.64095
0.10980769,正弦波,90,158500,119332.3062
0.174493572,正弦波,90,50020,75783.08167
0.049081782,正弦波,90,63020,2815.832497
0.218064343,正弦波,90,56320,176787.0517
0.012456373,正弦波,90,281850,2854.831757
0.043629871,正弦波,90,125850,6074.632478
0.086644195,正弦波,90,70840,14641.55543
0.268606311,正弦波,90,89090,596099.9476
0.055185549,正弦波,90,158500,18359.64719
0.017490528,正弦波,90,177820,1767.916734
0.123549802,正弦波,90,63020,36989.00907
0.044150967,正弦波,90,223850,24046.93982
0.172622101,正弦波,90,158500,431197.2175
0.03518015,正弦波,90,125860,3584.043542
0.154329918,正弦波,90,56320,63080.06911
0.035155204,正弦波,90,316230,33066.84625
0.069608701,正弦波,90,125860,20482.92543
0.015504523,正弦波,90,158500,1007.106866
0.039234307,正弦波,90,50020,1062.695125
0.031062872,正弦波,90,251170,14470.24183
0.061831347,正弦波,90,99950,9568.53606
0.12317353,正弦波,90,199500,265651.7073
0.055509452,正弦波,90,199500,31727.36904
0.03938713,正弦波,90,99950,2992.093566
0.055217283,正弦波,90,63020,3797.424531
0.034546495,正弦波,90,79460,1506.42862
0.027768327,正弦波,90,141260,2745.415547
0.062270491,正弦波,90,177820,32459.27015
0.012286724,正弦波,90,251170,2077.915827
0.15559957,正弦波,90,50020,53611.4298
0.049015337,正弦波,90,316230,71443.96818
0.01762664,正弦波,90,251170,4332.108647
0.195581805,正弦波,90,56320,128856.2547
0.015531198,正弦波,90,177820,1367.287888
0.062394906,正弦波,90,50020,3775.700632
0.077989517,正弦波,90,112160,21891.83835
0.035098122,正弦波,90,63020,1151.726862
0.030990195,正弦波,90,158500,4627.454297
0.216651103,正弦波,90,141260,663872.2785
0.062332408,正弦波,90,158500,25168.44714
0.098560385,正弦波,90,199500,142631.1487
0.049122774,正弦波,90,125860,8160.77248
0.043677668,正弦波,90,79470,2707.314291
0.031249518,正弦波,90,125860,2780.980435
0.1737863,正弦波,90,112160,240563.413
0.024695088,正弦波,90,316230,15557.23073
0.055566221,正弦波,90,223860,43466.30167
0.109962637,正弦波,90,79460,35087.43237
0.024527195,正弦波,90,251170,8721.534736
0.055590557,正弦波,90,79460,5124.634185
0.174582721,正弦波,90,63020,106641.1559
0.049285456,正弦波,90,177820,18057.87393
0.109663928,正弦波,90,141260,95013.43839
0.109170957,正弦波,90,63020,25224.40631
0.087800243,正弦波,90,112160,31120.82442
0.07837814,正弦波,90,141260,35347.35317
0.086852717,正弦波,90,56320,11215.93985
0.039070975,正弦波,90,223850,18041.45511
0.017459315,正弦波,90,281850,5672.472447
0.044113538,正弦波,90,89080,3376.347702
0.087180211,正弦波,90,63020,12932.30217
0.097664698,正弦波,90,177820,109199.7839
0.013273834,正弦波,90,281860,3243.681288
0.038888324,正弦波,90,70840,1810.755445
0.217400987,正弦波,90,89080,325175.1277
0.061570357,正弦波,90,223850,55689.07224
0.069278561,正弦波,90,251170,96402.16713
0.192530682,正弦波,90,141260,481326.9227
0.155559097,正弦波,90,63020,75280.53523
0.173597608,正弦波,90,125860,288610.2916
0.034791324,正弦波,90,177820,7988.024299
0.01973309,正弦波,90,199500,3068.389033
0.05473407,正弦波,90,50030,2664.462294
0.136989603,正弦波,90,99950,99768.37842
0.138886802,正弦波,90,70840,62328.07323
0.024746413,正弦波,90,125860,1610.815256
0.044288078,正弦波,90,50020,1475.28012
0.110205951,正弦波,90,223850,249437.8193
0.11033928,正弦波,90,99950,50812.43183
0.049230948,正弦波,90,70830,3242.159658
0.014437363,正弦波,90,158500,824.0751503
0.039034062,正弦波,90,89080,2490.795483
0.02457766,正弦波,90,199510,4910.844527
0.043746511,正弦波,90,63020,2097.622753
0.078193534,正弦波,90,251170,128133.6345
0.097600384,正弦波,90,50030,12996.57952
0.049352768,正弦波,90,158500,13899.54076
0.137858006,正弦波,90,177820,288196.1215
0.015654981,正弦波,90,281850,4527.587523
0.24052874,正弦波,90,99950,520331.0961
0.153762439,正弦波,90,89080,118586.3564
0.054915278,正弦波,90,89080,5880.57273
0.216843078,正弦波,90,112160,464877.115
0.109492293,正弦波,90,70840,29914.03845
0.110396083,正弦波,90,89080,42602.2508
0.110311892,正弦波,90,50020,18803.34877
0.196870024,正弦波,90,50020,108977.8928
0.027763411,正弦波,90,79460,838.640425
0.03938649,正弦波,90,281860,32107.62901
0.019541833,正弦波,90,125860,941.8760287
0.034930635,正弦波,90,56320,963.8096224
0.024820129,正弦波,90,158500,2832.921144
0.172818719,正弦波,90,79460,140317.5455
0.039219731,正弦波,90,316230,43155.12273
0.02764272,正弦波,90,125860,2095.126964
0.061910022,正弦波,90,251170,73174.08745
0.098451514,正弦波,90,223850,181216.4179
0.014010994,正弦波,90,316230,4806.866695
0.049337315,正弦波,90,79470,3727.988947
0.155689883,正弦波,90,70830,87883.8813
0.171601082,正弦波,90,99950,193001.3105
0.068975913,正弦波,90,70840,7977.251157
0.087771849,正弦波,90,251170,171863.9905
0.078328808,正弦波,90,158500,46951.40713
0.098029159,正弦波,90,251170,234430.3556
0.03096665,正弦波,90,177820,6152.055794
0.219996897,正弦波,90,50020,149950.2672
0.039150765,正弦波,90,199500,13719.96348
0.024878867,正弦波,90,177820,3801.00731
0.024408279,正弦波,90,223850,6478.939528
0.034767589,正弦波,90,158500,6022.969781
0.273756637,正弦波,90,70840,443777.4452
0.01388292,正弦波,90,223850,1962.661101
0.043821584,正弦波,90,70840,2394.52308
0.097916348,正弦波,90,89080,29448.50397
0.021879748,正弦波,90,251170,6837.211727
0.027696595,正弦波,90,281850,15000.41993
0.069690529,正弦波,90,56320,6173.265396
0.173437934,正弦波,90,141260,359423.2255
0.043916357,正弦波,90,177830,13656.58064
0.055282339,正弦波,90,281860,72754.56115
0.024609371,正弦波,90,141260,2077.609685
0.269350056,正弦波,90,112160,832598.6389
0.043609012,正弦波,90,141260,7790.490007
0.048897207,正弦波,90,99950,5185.070986
0.087447934,正弦波,90,89080,20932.4027
0.136699681,正弦波,90,199500,349933.416
0.069501844,正弦波,90,112160,16384.22888
0.069837502,正弦波,90,316230,163722.3468
0.055236738,正弦波,90,56320,3308.226246
0.027577306,正弦波,90,177820,4757.597689
0.123965,正弦波,90,79460,51065.40622
0.154152683,正弦波,90,99950,141036.4806
0.043610791,正弦波,90,316230,54682.60835
0.09842339,正弦波,90,99950,35803.84731
