mean_flux,std_flux,max_flux,min_flux,range_flux,skewness,symmetric_messure,max_freq,mean_mag,std_mag,energy,slope_mean,slope_std,slope_max,slope_min,slope_abs_mean,duty_cicle,rise_time,fall_time,increase_points,decrease_points,material,temperature,frequency,wave_label
2.380162581784584e-18,0.009388958988492895,0.015435452,-0.015159178,0.03059463,0.014726275807005213,0.01560658038671875,275.859375,0.020041412468813653,0.2997775073202772,46.21732459975881,-1.713193359374824e-07,7.084742788789617e-05,0.00017767599999999988,-5.0714000000000314e-05,5.9583817382812465e-05,49.8046875,56.0,-35.0,0.0,0.0,0,25,282480,1
-2.343747126985849e-11,0.052568316473921045,0.086340127,-0.085591117,0.17193124399999998,0.010623032653472154,0.08753792654296874,48.88671875,0.11252785393984258,1.6784181983390398,1448.832085211123,-9.552197265625675e-07,0.00039737248026496116,0.0009789860000000011,-0.0002630339999999953,0.0003348479912109377,49.90234375,55.0,-36.0,9.0,10.0,0,50,50060,1
-3.613280452564784e-11,0.06658020075488254,0.10909853,-0.108213854,0.217312384,0.009354006567043188,0.11092382084960938,77.548828125,0.1422886565717751,2.1258097812252417,2324.1284033238576,-1.2128623046878131e-06,0.0005031127749990645,0.0012419409999999964,-0.0003237800000000096,0.00042322538769531287,49.90234375,55.0,-37.0,14.0,14.0,0,50,79410,1
-2.9296881489792453e-12,0.132580189688871,0.217046799,-0.215513352,0.432560151,0.0076608757499284415,0.22078568881445312,77.548828125,0.2832674071055366,4.2330989162502695,9215.675831648003,-2.411986328124753e-06,0.0010016197831350317,0.0024659309999999907,-0.0006466149999999893,0.0008424320585937509,49.90234375,55.0,-37.0,18.0,19.0,0,50,79410,1
6.8360516222330456e-12,0.11801951565023705,0.193122709,-0.191747374,0.38487008300000003,0.00748889516274758,0.19665781635351562,87.119140625,0.2519711085852545,3.7682095457310307,7302.601021491272,-2.1416337890624564e-06,0.0008911507690798627,0.002198511,-0.0005699990000000155,0.000749557747070312,49.90234375,55.0,-37.0,19.0,19.0,0,50,89210,1
6.0546859599565e-11,0.023557669583914524,0.038831864,-0.038297977,0.077129841,0.013502266034345367,0.03912639573828125,122.96875,0.05046040618614937,0.752154688040843,290.9608587951558,-4.356289062500197e-07,0.00017836011703175955,0.00044551599999999997,-0.0001241579999999992,0.00015020859179687516,49.8046875,56.0,-35.0,5.0,5.0,0,50,125920,1
-5.8593448899768065e-12,0.05870015971600662,0.096409906,-0.095106002,0.191515908,0.011702079764234487,0.09746446395703125,137.958984375,0.12598454370050444,1.874175460155664,1806.5437494789726,-1.0602148437499682e-06,0.00044450466161120785,0.0011130820000000013,-0.0002971729999999978,0.00037299429296875004,49.8046875,56.0,-36.0,8.0,8.0,0,50,141270,1
6.835938057476489e-11,0.03351410917202825,0.05510772,-0.05432579,0.10943351,0.011092997893896232,0.05559030215234375,194.521484375,0.07169545361790874,1.0700523201467405,588.8779294315008,-5.970800781249083e-07,0.0002533694609380739,0.0006361119999999977,-0.00017651600000000156,0.00021314024414062456,49.8046875,56.0,-35.0,7.0,8.0,0,50,199190,1
-6.83593807729706e-11,0.016834603926127182,0.02776322,-0.027272372,0.055035592,0.014998205277981992,0.02805229546484375,218.94531249999997,0.03591211395081065,0.5375089792417896,148.58525833931083,-3.11595703125016e-07,0.00012698855449402928,0.0003196050000000006,-9.169900000000064e-05,0.00010717979492187488,49.8046875,55.0,-35.0,1.0,0.0,0,50,224200,1
-1.4648443853507143e-11,0.013484469837042653,0.022202287,-0.021797368,0.043999655,0.01415129567144967,0.022396167162109373,275.859375,0.028716125893158802,0.4305464587505837,95.33177294283767,-2.4461230468748403e-07,0.00010162354216934195,0.00025543299999999936,-7.47500000000019e-05,8.569221386718747e-05,49.8046875,56.0,-36.0,0.0,0.0,0,50,282480,1
2.8320286437136244e-11,0.09047002303480797,0.154972739,-0.154192082,0.309164821,0.0016289223401767443,0.06321903955664064,346.298828125,0.17608720099850028,2.889680634117418,4291.205565208952,-7.901542968754042e-07,0.0006186954381191549,0.000809262000000005,-0.0005444069999999968,0.0006030473867187495,50.0,213.0,-32.0,9.0,8.0,0,70,354610,0
3.515625719143975e-11,0.11379081632369968,0.193737318,-0.194924457,0.388661775,-0.002387307079111862,-0.055003845449218755,346.298828125,0.22115767084686414,3.634583822303495,6788.664461683042,-6.711074218752628e-07,0.0007780502709310315,0.0006932239999999923,-0.0010201579999999932,0.0007584339218750005,50.0,329.0,-23.0,9.0,9.0,0,70,354610,0
2.5390615289802316e-11,0.0419419880702913,0.068848118,-0.068445956,0.137294074,0.005761959300953825,0.06954836316015625,69.111328125,0.08962107424951245,1.3391480706246581,922.2909399077789,-7.56399414062599e-07,0.0003169833623182509,0.0007833989999999971,-0.00020798400000000827,0.0002673960888671872,49.90234375,57.0,-35.0,9.0,9.0,0,70,70770,1
-1.855469038369818e-11,0.052551224170322174,0.086095157,-0.085352348,0.171447505,0.009469565593314258,0.08733511649804687,77.548828125,0.11245664436341976,1.6778747905672695,1447.8900785575113,-9.284687499998162e-07,0.00039743213297558435,0.000983687000000004,-0.00025952099999999867,0.0003339299394531244,49.90234375,56.0,-37.0,11.0,12.0,0,70,79410,1
-9.766158151278126e-13,0.13236940266217725,0.216686014,-0.215137619,0.43182363300000004,0.007252543337959562,0.22058010696289063,87.119140625,0.28237172110755276,4.226398559356154,9186.395428561415,-2.39994433593752e-06,0.0009990917978594295,0.002468643999999992,-0.0006443869999999963,0.0008410055888671878,49.90234375,54.0,-37.0,19.0,20.0,0,70,89210,1
-3.222652946908121e-11,0.05326997080818415,0.087458146,-0.086584528,0.174042674,0.010016149388548218,0.08849775558398437,109.54101562500001,0.11359444421063201,1.700849977836665,1487.7667045696041,-9.610791015626072e-07,0.00040180644613275774,0.0009906350000000036,-0.00026662500000000644,0.00033896601855468725,49.90234375,56.0,-36.0,11.0,10.0,0,70,112170,1
-2.246091479447083e-11,0.06623125906695293,0.108765211,-0.107401691,0.216166902,0.010141453806705612,0.10956743272070313,122.96875,0.14213207469259734,2.1146290604263585,2299.831086006316,-1.1684531250001813e-06,0.0005016351982096546,0.0012505780000000022,-0.00033790599999999893,0.0004210325273437496,49.8046875,57.0,-36.0,9.0,10.0,0,70,125920,1
-3.613279764774031e-11,0.04183997835087276,0.068656898,-0.067536426,0.136193324,0.010988303389429428,0.06964635807617188,218.94531249999997,0.08941341191891736,1.3358903551909322,917.8100732534463,-7.690224609375413e-07,0.0003156183384988084,0.0007958349999999947,-0.00021489800000000503,0.0002652335634765622,49.90234375,55.0,-36.0,9.0,8.0,0,70,224200,1
-3.8085933902086075e-11,0.08991271671567123,0.153987949,-0.152944028,0.306931977,0.0023724588448367895,0.06445810347070313,387.51953125,0.17490581388897786,2.8718857398080795,4238.499710077525,-7.922109374999451e-07,0.0006145920959178559,0.000811015000000026,-0.0005481820000000082,0.0005986843066406248,49.90234375,212.0,-32.0,9.0,9.0,0,90,396820,0
4.8828061006370854e-12,0.148628805918626,0.243301959,-0.241757065,0.485059024,0.006395100457980131,0.24754459027148437,77.548828125,0.3169904414963646,4.74554649493266,11581.795571490673,-2.7029833984372963e-06,0.0011215249771499972,0.002762690000000012,-0.000717511000000004,0.0009446779228515614,49.90234375,55.0,-36.0,19.0,20.0,0,90,79410,1
-9.765624656046627e-12,0.03368159558702036,0.055403819,-0.054792184,0.110196003,0.011201691242118731,0.056055937046875004,109.55078125,0.07177967715566365,1.0754182239417,594.7784593605079,-6.103837890626022e-07,0.0002540748706351721,0.0006257669999999993,-0.0001716689999999993,0.0002146161845703127,49.90234375,55.0,-36.0,7.0,7.0,0,90,112180,1
3.710936268832513e-11,0.06614753210102292,0.108700761,-0.107232353,0.215933114,0.011267147673848807,0.10972824497265625,122.96875,0.1419632839923267,2.1119550973274293,2294.0200484501493,-1.2194521484372719e-06,0.0005009604102109214,0.0012466099999999952,-0.00034142400000000683,0.00042052491113281235,49.90234375,56.0,-35.0,9.0,9.0,0,90,125920,1
5.957033532498187e-11,0.023833670349694556,0.039138173,-0.038560785,0.077698958,0.010055007204429011,0.03965733617382813,245.3515625,0.05072839375703428,0.7609885180611139,297.81857001165787,-4.3948632812497817e-07,0.00017930890112756814,0.0004475599999999996,-0.0001276590000000022,0.00015131629101562493,49.8046875,56.0,-36.0,3.0,5.0,0,90,251240,1
-3.8085926524429104e-11,0.035496376153274875,0.050176201,-0.050566415,0.10074261600000001,-0.007847702747911056,0.06379117252929686,61.54296875000001,0.05078348382513835,1.1347482465576748,660.5990631911093,-2.9791015624999853e-07,0.00021762989212091314,0.0003054529999999998,-0.00030344400000000004,0.00019646501171875002,50.09765625,11.0,-74.0,0.0,0.0,1,25,63020,2
8.203124551715046e-11,0.010954142515979518,0.015469426,-0.015480257,0.030949683,-0.0007372857441506597,0.019722989765625,489.43359375,0.015534769163169962,0.35018815931679714,62.911014901063425,-9.29882812499999e-08,6.714833281930367e-05,9.518599999999998e-05,-9.4616e-05,6.0355611328125045e-05,50.0,16.0,-74.0,0.0,0.0,1,25,501180,2
-1.3671873048029317e-11,0.02225438660977616,0.031417548,-0.031596303,0.063013851,-0.005539926897432648,0.0400476196328125,61.54296875000001,0.031679807948543075,0.7114353790097772,259.65768127408217,-1.8880664062498453e-07,0.00013642199956960063,0.000193201,-0.00019172299999999998,0.00012288512109374998,50.09765625,15.0,-75.0,0.0,0.0,1,50,63020,2
-9.765664200838561e-13,0.00823179911272365,0.011633936,-0.011633302,0.023267238,-0.0001039393093832093,0.014816051224609376,194.82421875,0.011661006172823916,0.263159339500708,35.52707432008272,-6.986328124999691e-08,5.046020735710788e-05,7.151299999999999e-05,-7.137100000000003e-05,4.537396093749996e-05,50.0,21.0,-75.0,0.0,0.0,1,50,199500,2
-4.8828165708113464e-12,0.02184615337405798,0.030810199,-0.030857036,0.061667235,-0.0017291010246658107,0.03932094273242188,194.82421875,0.03102443727526168,0.6983881496334591,250.21876390742713,-1.8633691406251642e-07,0.00013391533652125996,0.00019077099999999995,-0.00018965099999999988,0.00012025748144531254,50.0,22.0,-75.0,0.0,0.0,1,50,199500,2
-6.05468764567912e-11,0.010998708266623983,0.015505106,-0.015521468,0.031026574,-0.0009876405366624733,0.0198090529765625,308.818359375,0.015621483815157806,0.35161181832034427,63.423949588032514,-9.387109374999815e-08,6.742150387282693e-05,9.612100000000001e-05,-9.556899999999999e-05,6.050490624999999e-05,50.0,19.0,-75.0,0.0,0.0,1,50,316230,2
-2.6367193728754298e-11,0.013786652879435465,0.019462863,-0.019483022,0.038945885,-0.0010260006716608073,0.024823222794921874,388.76953125,0.019557449893896264,0.4407391824135075,99.65236262957023,-1.1699511718750162e-07,8.451168471704868e-05,0.00011980000000000001,-0.0001191,7.59491865234374e-05,50.0,17.0,-75.0,0.0,0.0,1,50,398100,2
-1.6601586917997803e-11,0.043500674278080124,0.061265746,-0.061522861,0.122788607,-0.004857678669134742,0.07833241138476563,97.607421875,0.06193833593656619,1.3906429135808276,992.1147241221961,-3.725517578125001e-07,0.0002666600232782138,0.0003810749999999998,-0.00037618600000000014,0.00023944894628906261,50.09765625,13.0,-76.0,0.0,0.0,1,70,99950,2
-1.0156250191390835e-10,0.008762133136449779,0.012370378,-0.012378674,0.024749052,-0.0006078301992516104,0.0157767786875,245.28320312500003,0.012423753622538789,0.2801128824192465,40.25219919426159,-7.431640625000072e-08,5.371153564737384e-05,7.6138e-05,-7.5767e-05,4.826367578124997e-05,50.0,17.0,-75.0,0.0,0.0,1,70,251170,2
3.417968934894604e-11,0.017404336864541497,0.024571795,-0.024595881,0.049167676,-0.001198634989098211,0.031337383138671876,308.818359375,0.02469264185068838,0.5563911193877364,158.81257179909358,-1.4767089843750168e-07,0.00010668802912088725,0.000151252,-0.00015025299999999993,9.588294628906264e-05,50.0,16.0,-75.0,0.0,0.0,1,70,316230,2
-3.906231938354454e-12,0.13603003056162724,0.190362604,-0.193966886,0.38432949,-0.01973960295866836,0.2448756662578125,77.59765625,0.19523032536344237,4.348580733504447,9701.513869182761,-1.1626611328124998e-06,0.0008340081892460143,0.0011909549999999996,-0.001165685,0.0007494808740234372,50.29296875,12.0,-77.0,0.0,0.0,1,90,79460,2
7.617185723733025e-11,0.02764432408617269,0.039003051,-0.039102475,0.078105526,-0.003229884696017672,0.049778580171875,97.607421875,0.039276080825841525,0.8837460332904818,400.66542688343026,-2.365556640624928e-07,0.00016945754156242693,0.00024212599999999995,-0.00023936600000000008,0.0001523132998046876,50.09765625,14.0,-76.0,0.0,0.0,1,90,99950,2
4.8828100270583124e-12,0.06919599243557573,0.097558645,-0.098036344,0.195594989,-0.00529106099189822,0.12457178846289063,194.82421875,0.09850462594939387,2.2120796225882753,2510.335702017902,-5.933369140625104e-07,0.00042417568578290686,0.000607524,-0.000594986,0.0003814281259765617,50.09765625,19.0,-75.0,0.0,0.0,1,90,199500,2
2.929687501365827e-08,0.0218461730929638,0.03081,-0.03086,0.06167,-0.001735106764978642,0.03932091796875,194.82421875,0.031096113340206236,0.698385593519177,250.219215616,-1.8554687499996872e-07,0.0001339749304109058,0.0002000000000000001,-0.00019000000000000093,0.00012026367187499986,50.0,22.0,-78.0,0.0,0.0,1,50,199500,2
-5.8593749996142766e-08,0.1090703456069379,0.15331,-0.15451,0.30782,-0.008168418878052565,0.196227421875,154.794921875,0.1558717915654352,3.4867687681286386,6237.108458395201,-9.375000000000321e-07,0.0006686491600374219,0.0009600000000000008,-0.0009400000000000007,0.0006002734374999988,50.09765625,23.0,-77.0,0.0,0.0,1,70,158510,2
1.5625000000872527e-07,0.06910260320637321,0.09695,-0.0981,0.19505,-0.01201947102495378,0.12439300781250001,61.54296875000001,0.09870182752254889,2.2090793995831066,2503.5642083424004,-5.859374999999994e-07,0.00042364564584065423,0.0006100000000000012,-0.0006000000000000007,0.0003803710937499994,50.1953125,20.0,-78.0,0.0,0.0,1,90,63020,2
7.812500003995591e-08,0.043500850905310855,0.06127,-0.06152,0.12279,-0.0048546733819029705,0.0783326953125,97.607421875,0.06200220245040573,1.3906457252254376,992.1227807725995,-3.710937500000047e-07,0.0002666935474039976,0.00039000000000000016,-0.00038000000000000013,0.00023945312499999976,50.09765625,13.0,-76.0,0.0,0.0,1,70,99950,2
1.4648437499624848e-07,0.021985943837902117,0.03102,-0.03108,0.0621,-0.002165629580568975,0.03959025390625,194.82421875,0.03128312546493038,0.7028543618564778,253.43123861480004,-1.855468750000004e-07,0.00013483520303914345,0.0002000000000000001,-0.00019000000000000093,0.00012110351562499979,50.0,17.0,-77.0,0.0,0.0,1,25,199500,2
-7.128905933861908e-11,0.01418807060655073,0.020112759,-0.020037345,0.040150104000000006,0.003625971543960886,0.0012689135957031266,61.54296875000001,0.020188789296082383,0.4535691707602077,105.53988089720012,-5.918945312540573e-09,8.705930539716362e-05,0.00012229599999999993,-0.000123165,7.841225292968748e-05,50.0,265.0,-73.0,0.0,0.0,1,25,63020,2
3.222656289638944e-11,0.0176810886995682,0.025003603,-0.025110709,0.050114311999999994,-0.004156727590061068,0.001383500310546874,61.54296875000001,0.02518820048374935,0.5652338929158766,163.90338516195644,-5.95410156256442e-09,0.00010849649956808824,0.00015210299999999998,-0.000151814,9.787356152343759e-05,50.09765625,0.0,-74.0,0.0,0.0,1,25,63020,2
7.812509211606311e-12,0.027808669713279235,0.039348813,-0.039266701,0.078615514,0.0021988948620537455,0.0283354518515625,122.91015624999999,0.03956935357120718,0.8889972486737767,405.44350304849314,-1.35085937500078e-07,0.00017058219599950665,0.00023928600000000007,-0.00024264300000000001,0.00015341083984375008,50.0,175.0,-73.0,0.0,0.0,1,25,125860,2
-4.296875404991756e-11,0.05596524474660153,0.07929677,-0.078928359,0.15822512900000002,0.004906105904407502,0.08325012115234375,154.78515625,0.07969435521868823,1.789113757188853,1642.126963925062,-3.8868554687502237e-07,0.00034318617342084034,0.0004819620000000003,-0.0004887530000000002,0.00030864476953124966,49.90234375,115.0,-74.0,0.0,0.0,1,25,158500,2
3.3203128282563703e-11,0.027796198187444717,0.039352783,-0.039265276,0.078618059,0.0023663750200091055,-0.0027514510937499993,245.28320312500003,0.03947213242841358,0.8886020884768815,405.07992109256804,1.1239257812438843e-08,0.0001705571964550423,0.00023973699999999996,-0.000242432,0.00015353965722656254,50.0,281.0,-73.0,0.0,0.0,1,25,251170,2
5.859408559749386e-12,0.055087347285918624,0.078005928,-0.077638308,0.155644236,0.005023186805851997,0.095114024859375,308.818359375,0.07845884359384403,1.7610482164907664,1591.0126648030175,-4.4231640624999287e-07,0.0003377328277311792,0.00047363,-0.00048254600000000004,0.0003035503320312498,49.90234375,64.0,-73.0,0.0,0.0,1,25,316230,2
2.4414066307268108e-11,0.01738732950711039,0.024564878,-0.024579734,0.049144612,-0.0007398964506696848,-0.028815283427734376,122.91015624999999,0.0246809101693554,0.555846868768167,158.50234308923578,1.3546972656247423e-07,0.0001066004785102502,0.00015089700000000002,-0.00014988100000000004,9.585010058593738e-05,50.09765625,463.0,-75.0,0.0,0.0,1,50,125860,2
4.0039060073351635e-11,0.01373126605260824,0.019397537,-0.019382121,0.038779657999999995,0.0009087050440222662,0.013917548388671874,154.794921875,0.01947636181136249,0.4389686580564547,98.85327944974938,-6.556250000002263e-08,8.422869118618376e-05,0.000118789,-0.000119269,7.567595703124995e-05,49.90234375,0.0,-74.0,0.0,0.0,1,70,158510,2
2.7343745930013706e-11,0.02194176144218524,0.030969186,-0.030923125,0.061892311,0.0015702598576204016,0.02547485604296875,154.78515625,0.03118694025530576,0.7014434057197609,252.41368405515536,-1.2062011718745536e-07,0.0001345806557612213,0.00019101899999999998,-0.00019232800000000002,0.00012076279980468745,50.0,0.0,-74.0,0.0,0.0,1,70,158500,2
6.152343677982603e-11,0.013841213692485399,0.019509571,-0.01953083,0.039040401,-0.0009322911439685328,-0.018521550361328125,245.28320312500003,0.0196650275612138,0.4424820718262007,100.44267376465427,8.740429687501354e-08,8.488427138164519e-05,0.000120985,-0.00012030799999999996,7.616337890624993e-05,50.0,409.0,-76.0,0.0,0.0,1,70,251170,2
-1.0742205451444269e-11,0.10926235188250187,0.153374248,-0.155251138,0.308625386,-0.014100392230146383,-0.15129492080273438,48.84765625,0.1566549200583551,3.492884059319844,6259.087265704531,7.290341796874406e-07,0.0006701243381892555,0.0009583700000000005,-0.0009378099999999999,0.0006020549228515629,50.1953125,414.0,-76.0,0.0,0.0,1,90,50020,2
-6.835938797444471e-12,0.11054291976789163,0.157207153,-0.15483687,0.312044023,0.016134794332547397,0.08487355427539062,77.59765625,0.15823081004757833,3.5338327368767275,6406.66153035263,-4.157792968750932e-07,0.000678246887646352,0.0009547089999999998,-0.000972917,0.0006090452031249996,49.8046875,0.0,-73.0,0.0,0.0,1,90,79460,2
8.789065341404528e-12,0.10817451155388344,0.153619665,-0.151852093,0.305471758,0.012565032481025896,0.15352603593554687,97.607421875,0.15490170514885576,3.458116801159462,6135.073970544319,-7.345185546873186e-07,0.0006634405139145647,0.0009215260000000001,-0.0009545490000000001,0.0005958900087890623,49.8046875,0.0,-74.0,0.0,0.0,1,90,99950,2
-1.0742187499491004e-07,0.045659682212797065,0.06463,-0.06497,0.1296,-0.0069205047439028465,-0.024491308593749997,48.84765625,0.06545806773751053,1.459642825857561,1093.0390721072001,1.26953125000005e-07,0.00028021804340843916,0.0004000000000000002,-0.00039000000000000146,0.000252998046875,50.09765625,322.0,-77.0,0.0,0.0,1,25,50020,2
-1.5624999999391533e-07,0.01777481320156659,0.02514,-0.02524,0.050379999999999994,-0.004482524546645616,-0.0049485156249999985,77.607421875,0.02535793630439091,0.5682284884532101,165.64563969199997,2.92968750000005e-08,0.00010913947463197344,0.00016000000000000042,-0.00016000000000000042,9.836914062499993e-05,50.09765625,297.0,-77.0,0.0,0.0,1,25,79470,2
1.1718749999786409e-07,0.013816056300732748,0.01954,-0.01953,0.039069999999999994,0.0008547081731856479,-0.01757203125,154.78515625,0.01968105361773726,0.44167552540543553,100.07788217020001,8.789062500000404e-08,8.482571798392298e-05,0.00012000000000000031,-0.00012000000000000031,7.622070312499998e-05,50.0,0.0,-77.0,0.0,0.0,1,25,158500,2
-7.81249999797612e-08,0.03558356205427527,0.0504,-0.05022,0.10062,0.005405302130943972,-0.0626521875,48.84765625,0.050825284410483236,1.1375391141675428,663.8481642477997,3.027343749999987e-07,0.00021817380845474643,0.0003100000000000004,-0.00031000000000000125,0.00019622070312500016,49.90234375,495.0,-78.0,0.0,0.0,1,50,50020,2
-7.226564321044038e-11,0.022502850497044397,0.039463592,-0.038267579,0.077731171,0.022220297695886716,0.035276384527343746,122.94921874999999,0.06631339014858248,0.71703130580969,265.48805592276335,-7.576367187499627e-07,0.00025035685747112885,0.0007881169999999979,-0.0001164170000000006,0.00015106105664062505,49.8046875,52.0,-44.0,5.0,5.0,1,25,125900,0
8.886718815117938e-11,0.011452928364736896,0.020226575,-0.019393747,0.039620322,0.029245934598003405,0.018004514798828124,155.0390625,0.03372165038659332,0.3649390196430993,68.77063053458538,-3.934677734374294e-07,0.00012711158422574974,0.0004032900000000006,-6.468399999999888e-05,7.698997363281255e-05,49.70703125,52.0,-41.0,4.0,4.0,1,25,158760,0
4.492190574059175e-11,0.11303964401215529,0.19595787,-0.192086274,0.388044144,0.011743367659975034,0.15358466144921878,194.50195312499997,0.2677812816872976,3.6073432565274652,6699.331678840972,-1.972936523438065e-06,0.0009480431132361839,0.002014389999999977,-0.0005706329999999871,0.0007559257822265623,49.90234375,105.0,-40.0,8.0,14.0,1,25,199170,0
4.492186872864009e-11,0.022459997832200686,0.038768805,-0.037912109,0.076680914,0.007340763453914033,0.031379845953125,387.509765625,0.05298056089833257,0.7167645351524421,264.477869406924,-3.94282226562575e-07,0.00018757783783420194,0.000404051999999995,-0.00011673300000000081,0.0001493731279296875,49.90234375,100.0,-39.0,4.0,3.0,1,25,396810,0
-1.4648470262300373e-11,0.04463772073173649,0.07706046,-0.075172731,0.152233191,0.00875605002713434,0.06224769162304688,387.509765625,0.10530940531203638,1.4245198025890375,1044.6575302735282,-7.877431640627571e-07,0.00037277594254164016,0.0008069409999999916,-0.0002351479999999906,0.000296542708007813,49.90234375,100.0,-40.0,7.0,8.0,1,25,396810,0
8.789121177816411e-12,0.1410774943719895,0.244131818,-0.242636806,0.486768624,0.0029592881539164937,0.14319368413476563,77.63671875,0.297736291061249,4.504651056996813,10434.830358690515,-1.4035205078124835e-06,0.001037412994051609,0.001659719000000004,-0.0007593710000000087,0.000949316448242187,50.0,166.0,-36.0,6.0,8.0,1,25,79500,0
2.246093429994554e-11,0.017650262701611734,0.030652659,-0.030225154,0.060877813,0.010704710294529124,0.018558349060546875,122.93945312500001,0.037254498342877015,0.5635784225390363,163.3323704311644,-2.0394042968745012e-07,0.00012985399913218118,0.0002120250000000011,-9.74920000000011e-05,0.00011869803808593751,49.90234375,162.0,-35.0,2.0,1.0,1,25,125890,0
-6.445311976868056e-11,0.022467311501900587,0.038973959,-0.03837942,0.077353379,0.011139432411473854,0.02394140063671875,194.50195312499997,0.04739385621615021,0.7173901522765418,264.6501417934832,-2.6693749999991023e-07,0.00016509506995901919,0.0002737520000000021,-0.00012807000000000096,0.00015081388085937524,49.90234375,161.0,-35.0,4.0,4.0,1,25,199170,0
4.101562106173084e-11,0.03596457493478496,0.061589445,-0.060770054,0.122359499,0.0026944340899359488,0.04024916081640625,488.251953125,0.07478720282963781,1.1484338640681209,678.1406545129043,-4.2030175781259126e-07,0.00026142425380375396,0.0004305440000000049,-0.00019691299999999995,0.00023856309472656235,50.0,155.0,-36.0,4.0,4.0,1,25,499970,0
-6.640624996504668e-11,0.04499810319191867,0.077091898,-0.075945957,0.153037855,0.0043164784187221155,0.0502691264765625,488.251953125,0.09358296427095777,1.4368950632004118,1061.5936992519448,-5.26792968749828e-07,0.00032711026346481656,0.0005404450000000005,-0.000247508999999993,0.0002983752675781247,49.90234375,155.0,-36.0,6.0,7.0,1,25,499970,0
1.032702569292443e-17,0.0900845644919552,0.155204174,-0.154633631,0.309837805,0.0028551202593276328,0.05970242006640625,97.55859375,0.17568798838553898,2.877347386165807,4254.717055968338,-7.679560546879603e-07,0.0006185602188547874,0.0007880660000000039,-0.0005432219999999821,0.0006043840068359369,50.0,217.0,-32.0,9.0,10.0,1,25,99900,0
-1.9531221800463128e-12,0.05725335167121481,0.098443553,-0.09794514,0.196388693,0.002719917273249549,0.0378827856171875,245.341796875,0.11144701610891516,1.82871445306541,1718.58789798395,-5.043398437501063e-07,0.00039189904741443015,0.0005151750000000066,-0.0003587389999999968,0.00038306732617187506,50.0,218.0,-31.0,6.0,5.0,1,25,251230,0
4.394530994932281e-11,0.022690227093224734,0.039055885,-0.038792151,0.077848036,0.0038910389590020174,0.016028157931640623,309.033203125,0.04426483404506711,0.724736740990881,269.9277922688618,-2.0605957031255781e-07,0.00015557379925237335,0.00021064900000000025,-0.00014452900000000435,0.00015184088574218759,49.90234375,213.0,-30.0,2.0,2.0,1,25,316450,0
-8.789077159208208e-12,0.11358513865079296,0.194717834,-0.193510335,0.388228169,0.0028591990311492236,0.07910753507226564,309.033203125,0.22075862548982414,3.6280142448627988,6764.145526607636,-1.0054794921873506e-06,0.000776542409948044,0.001028661000000014,-0.0007065169999999898,0.0007572526630859381,49.90234375,214.0,-31.0,9.0,9.0,1,25,316450,0
7.226561848385459e-11,0.028165577357051365,0.049098877,-0.047682094,0.096780971,0.016168632297071186,0.0443970253359375,194.50195312499997,0.0828997551117342,0.8974778952191547,415.91753820394996,-9.635888671873636e-07,0.00031287320666608623,0.0009985519999999998,-0.0001494580000000051,0.00018806174511718714,49.8046875,51.0,-43.0,6.0,6.0,1,50,199170,0
6.835941114926615e-12,0.028474676003602213,0.049634333,-0.048568755,0.098203088,0.015276512062137756,0.03845127800195313,155.01953125,0.06755071322311734,0.908682258447589,425.09647138527373,-4.942041015626287e-07,0.00023937422698364544,0.0005052479999999998,-0.00014729999999999605,0.00019130870214843733,49.8046875,106.0,-39.0,4.0,4.0,1,50,158740,0
-4.19921779640231e-11,0.08931823638881113,0.155121949,-0.151802766,0.306924715,0.01327006965629987,0.12066887602148438,194.50195312499997,0.21171720406594333,2.8503314041613868,4182.637203479616,-1.5339121093740189e-06,0.0007496737738210256,0.0015917300000000134,-0.0004637379999999913,0.0005979284218749997,49.8046875,106.0,-40.0,7.0,7.0,1,50,199170,0
3.5156254155673666e-11,0.11333939195169625,0.196363709,-0.194506235,0.39086994399999997,0.007802297018445414,0.11679766523437501,61.69921874999999,0.23887898862650175,3.618985247718556,6734.908105938817,-1.2235976562500767e-06,0.0008325854055013875,0.001315296999999993,-0.0005943670000000123,0.0007621942617187494,50.0,165.0,-36.0,7.0,8.0,1,50,63180,0
-9.765864332489382e-13,0.05686251096013409,0.098478275,-0.097355921,0.19583419600000002,0.009486648144297758,0.059371401185546874,122.93945312500001,0.11981660558595357,1.8156512378157383,1695.2040634142522,-6.382324218750704e-07,0.0004176718502244612,0.0006677519999999937,-0.0003044930000000029,0.000381850431640625,49.90234375,163.0,-35.0,6.0,7.0,1,50,125890,0
-2.0507822152157455e-11,0.02834755167018173,0.049075715,-0.048441955,0.09751767,0.009368867089362404,0.030085265103515623,194.50195312499997,0.059748840961182825,0.9051517939848901,421.30928340493807,-3.3132910156251724e-07,0.00020812138921644482,0.0003386910000000021,-0.00015682900000000416,0.00019013287011718753,49.90234375,161.0,-35.0,4.0,4.0,1,50,199170,0
-4.101562581866787e-11,0.0181454696212128,0.031429557,-0.030813859,0.062243415999999996,0.009432332121719537,0.02492559183984375,309.033203125,0.0427651345025885,0.5790780644023021,172.6260538372819,-3.1316308593750586e-07,0.0001510631164440635,0.0003196360000000016,-9.605599999999714e-05,0.00012125600878906253,49.90234375,104.0,-39.0,4.0,4.0,1,70,316450,0
