mean_flux,std_flux,max_flux,min_flux,range_flux,skewness,symmetric_messure,max_freq,mean_mag,std_mag,energy,slope_mean,slope_std,slope_max,slope_min,slope_abs_mean,duty_cicle,rise_time,fall_time,increase_points,decrease_points,material,temperature,frequency,wave_label,core_loss
5.17577878149926e-11,0.0441935802904674,0.062252445,-0.062645327,0.1248977719999999,-0.0067012070223853,0.0795190597011718,20.6982421875,0.0629800613540631,1.4127914891077131,1023.9724952695558,-3.7652148437492253e-07,0.0002709134600651,0.000386002,-0.0003818329999999,0.0002435644394531,50.09765625,21.0,-76.0,0.0,0.0,1,50,79460,2,21194.67863
-1.4648456203247514e-11,0.0552590450873124,0.0778335,-0.07841181,0.15624531,-0.0079590404641804,0.0994463050761718,35.75,0.0788044795318494,1.766532594520244,1600.9459473903155,-4.707177734374934e-07,0.0003387500687906,0.0004814689999999,-0.000477188,0.0003046959033203,50.09765625,19.0,-75.0,0.0,0.0,1,50,79460,2,36608.34041
2.050777894670088e-11,0.0698455062938642,0.098383693,-0.099288621,0.197672314,-0.0097178356723561,0.1256062435058593,63.03710937499999,0.0997670101670448,2.2328284231250874,2557.683826397663,-5.926874999999242e-07,0.0004281847314461,0.000607039,-0.0005996949999999,0.0003854860507812,50.1953125,10.0,-75.0,0.0,0.0,1,50,79460,2,64549.52397
-2.1484313344598288e-11,0.1113503761555223,0.156156627,-0.158278146,0.314434773,-0.0142225398461685,0.2005542400859375,192.896484375,0.1596634398955181,3.559633071879245,6500.5977704733405,-9.554248046874883e-07,0.0006826789749419,0.000979418,-0.0009650829999999,0.0006131749912109,50.29296875,13.0,-77.0,0.0,0.0,1,50,79460,2,197525.8888
7.812508455205889e-12,0.1375796470963016,0.19260223,-0.195809701,0.388411931,-0.0172579261947441,0.2476902895976562,321.4951171875,0.1978034545082209,4.398102876424214,9923.806780531882,-1.1810195312500378e-06,0.000843556121552,0.001210388,-0.0011909669999999,0.0007574360332031,50.1953125,10.0,-77.0,0.0,0.0,1,50,79460,2,329210.9354
-1.95320564370832e-12,0.1741623944271192,0.242890495,-0.247979405,0.4908699,-0.0213376366925348,0.313960224109375,568.8046875,0.2517202275642071,5.567509093913056,15902.986538890022,-1.5139746093751936e-06,0.0010680846473697,0.001550343,-0.001518655,0.0009572162988281,50.29296875,14.0,-78.0,0.0,0.0,1,50,79460,2,582455.7997
5.2734371225075074e-11,0.01097683836006,0.015508546,-0.015510093,0.031018639,-0.0003750689192979,0.0197432919648437,0.7431640625,0.015571806171496,0.3509134975526486,63.171975122982616,-9.285156249998973e-08,6.728824980846627e-05,9.519199999999997e-05,-9.469100000000005e-05,6.049042773437499e-05,50.0,23.0,-76.0,0.0,0.0,1,50,99950,2,760.6274611
4.882813568161605e-11,0.0139937619031532,0.019778307,-0.019794707,0.039573014,-0.0010437825508957,0.0251923970351562,1.4150390625,0.0198566100747715,0.4473599179311125,102.66889274111657,-1.1884765624999838e-07,8.578101603156973e-05,0.000121717,-0.0001211529999999,7.717219531250002e-05,50.0,16.0,-75.0,0.0,0.0,1,50,99950,2,1449.359729
9.179687151357543e-11,0.0175063061354105,0.024704674,-0.024740883,0.049445557,-0.0017539941727077,0.0314848129375,2.6259765625,0.0248564024509176,0.5596500798463911,160.67893893881546,-1.4917675781249545e-07,0.0001073126700679,0.000152681,-0.0001518369999999,9.642417675781258e-05,50.0,24.0,-75.0,0.0,0.0,1,50,99950,2,2688.848878
2.0507805571699268e-11,0.0219407511457136,0.030983482,-0.031052644,0.062036126,-0.002838662719331,0.0394298181816406,4.791015625,0.031187668735716,0.7014110119017816,252.390440088704,-1.8598828124999158e-07,0.000134497849826,0.000190233,-0.000188888,0.0001209783203124,50.0,25.0,-75.0,0.0,0.0,1,50,99950,2,4905.941355
4.5898442388738056e-11,0.0278419070430024,0.039321177,-0.039455153,0.07877633,-0.0038606129797958,0.0501101069433593,8.79296875,0.0395885954246377,0.8900610393734133,406.41326627746616,-2.365009765625088e-07,0.000170671861903,0.000242308,-0.0002400979999999,0.0001536235185546,50.0,18.0,-75.0,0.0,0.0,1,50,99950,2,9004.269556
4.3945327698765874e-11,0.0350593994676612,0.049393865,-0.049613631,0.099007496,-0.0048172761556583,0.0631255630644531,15.378906250000002,0.0499011049701133,1.1207904561248725,644.4346198107329,-2.993027343750008e-07,0.0002149161912328,0.00030703,-0.0003031089999999,0.0001930747128906,50.09765625,15.0,-76.0,0.0,0.0,1,50,99950,2,15747.54327
-1.3671883429675398e-11,0.0438872322857213,0.061839534,-0.062169303,0.124008837,-0.0059506779319397,0.0790022857929687,26.8837890625,0.0625075020478486,1.4029996827061022,1009.8254323126706,-3.745791015624246e-07,0.000269032383863,0.000383307,-0.0003790919999999,0.000241830180664,50.09765625,13.0,-76.0,0.0,0.0,1,50,99950,2,27529.31012
2.9296855405412847e-12,0.0554618340629125,0.078184338,-0.07869049,0.156874828,-0.007262192882764,0.0998079004355468,48.2421875,0.0791104541327702,1.7730146458988665,1612.7177720447871,-4.7190234374999814e-07,0.000339994442612,0.000482909,-0.0004752619999999,0.0003059242460937,50.09765625,14.0,-75.0,0.0,0.0,1,50,99950,2,49400.29542
-2.9296420987625184e-12,0.0881495651604104,0.123857734,-0.125062969,0.248920703,-0.0106139501470653,0.1586881418691406,149.697265625,0.1261548171883396,2.817963644226249,4073.89907869732,-7.588154296875322e-07,0.000540400600654,0.000776826,-0.0007593789999999,0.0004854144326171,50.09765625,20.0,-76.0,0.0,0.0,1,50,99950,2,153289.972
4.8828507519789e-12,0.1090212249116415,0.153068164,-0.154902479,0.307970643,-0.0128199325053097,0.1962062578886718,251.1650390625,0.156321453163762,3.4851751956056853,6231.491860881589,-9.36223632812489e-07,0.0006683865294826,0.0009586619999999,-0.000933487,0.0006005689384765,50.1953125,20.0,-77.0,0.0,0.0,1,50,99950,2,257192.9198
-3.906205000747968e-12,0.1705263113019491,0.238339135,-0.24180261,0.480141745,-0.0149865840265889,0.3074056605039063,752.1474609374999,0.2464115778012982,5.451275587317591,15245.887587614348,-1.49523437500001e-06,0.0010457088621058,0.001531199,-0.00146973,0.0009362816113281,50.1953125,15.0,-78.0,0.0,0.0,1,50,99950,2,770199.4405
6.542969038566708e-11,0.0121406296772559,0.017160083,-0.017164181,0.034324264,-0.0004211266443241,0.0218605081269531,1.3125,0.0172129450717234,0.3881186427077074,77.27737154320137,-1.0310351562500361e-07,7.442112705586144e-05,0.000105632,-0.000105163,6.693647460937509e-05,50.0,16.0,-75.0,0.0,0.0,1,50,125850,2,1343.918722
-4.882802356857338e-12,0.0138923301464379,0.019603875,-0.019614749,0.039218624,-0.0005434190952084,0.0250083120175781,1.9091796875,0.019726718002874,0.4441166711349685,101.18592562338344,-1.1819628906250233e-07,8.515941163499832e-05,0.000121074,-0.000120698,7.648067871093763e-05,50.0,21.0,-76.0,0.0,0.0,1,50,125870,2,1954.532061
2.4414066979812268e-11,0.0173873295071103,0.024564878,-0.024579734,0.049144612,-0.0007398964506697,0.0312666129082031,3.4042968750000004,0.0246809101693553,0.5558468687681671,158.50234308923584,-1.4733203125000473e-07,0.0001065843490901,0.000150897,-0.000149881,9.583823828125006e-05,50.09765625,9.0,-75.0,0.0,0.0,1,50,125860,2,3486.240742
-2.539060629155956e-11,0.0219798097107661,0.031065329,-0.031101622,0.062166951,-0.0011789608161964,0.0395506847773437,6.3720703125,0.0312038966607706,0.7026613982515274,253.2898425649192,-1.868398437500272e-07,0.0001347351719107,0.000191335,-0.000189879,0.0001212329863281,50.0,21.0,-74.0,0.0,0.0,1,50,125860,2,6524.559688
2.5390628340594796e-11,0.0277511122530077,0.039146752,-0.03919657,0.0783433219999999,-0.0013930013971649,0.0499738563124999,11.5498046875,0.0394440911797416,0.8871591607489269,403.76689296882495,-2.368466796875054e-07,0.0001701136210522,0.0002426529999999,-0.000240198,0.0001527774541015,50.09765625,17.0,-75.0,0.0,0.0,1,50,125860,2,11827.22206
1.464842311623477e-11,0.0348251810945787,0.049132664,-0.049229363,0.0983620269999999,-0.0021240803224481,0.0626800073261718,20.25390625,0.04948785048553,1.1133064396845145,635.8529413062076,-2.9708007812499965e-07,0.000213477079908,0.0003042979999999,-0.000300852,0.0001918162539062,50.0,21.0,-75.0,0.0,0.0,1,50,125860,2,20739.60536
-1.855469557802185e-11,0.0438081399325258,0.061857103,-0.062023421,0.1238805239999999,-0.0029810341896962,0.0788426782089843,36.404296875,0.0623239598755959,1.400474392253403,1006.188953258042,-3.718193359374946e-07,0.0002685473896852,0.000380759,-0.00037639,0.0002415823291015,50.0,18.0,-75.0,0.0,0.0,1,50,125860,2,37278.15103
-2.3437494483219927e-11,0.0700027135348161,0.09861858,-0.099097734,0.197716314,-0.0051132845553314,0.1259998844023437,119.083984375,0.0997822368098695,2.23786338392415,2569.210378184312,-5.99756835937524e-07,0.0004291242219654,0.0006137289999999,-0.000604046,0.0003855649189453,50.09765625,21.0,-75.0,0.0,0.0,1,50,125860,2,121942.0472
7.226565566055416e-11,0.0864238580757646,0.121769565,-0.122509083,0.244278648,-0.0065331880486565,0.1555489952382812,198.35546875,0.1233388396954195,2.762811751313376,3915.950716197221,-7.373789062500393e-07,0.0005298014208603,0.000754996,-0.000739836,0.0004763693554687,50.09765625,13.0,-76.0,0.0,0.0,1,50,125860,2,203115.9355
-7.81248655135739e-12,0.1103866896863041,0.155412888,-0.156662249,0.312075137,-0.0084251117298432,0.1987198906289062,360.421875,0.157745141746523,3.528850101717752,6388.565283910664,-9.490000000000442e-07,0.0006767114287491,0.0009717789999999,-0.000947153,0.0006085727519531,50.09765625,12.0,-75.0,0.0,0.0,1,50,125850,2,369071.8083
-5.200761120317723e-17,0.136613499142629,0.191672698,-0.193716992,0.38538969,-0.0109528262309075,0.2461086322226562,614.1484375,0.1959192370055602,4.367239603698898,9784.91704501501,-1.182690429687516e-06,0.0008375428325192,0.001212422,-0.0011738009999999,0.0007515315478515,50.1953125,15.0,-76.0,0.0,0.0,1,50,125860,2,628888.0944
3.906241259515287e-12,0.0138301506351216,0.019526638,-0.019549588,0.039076226,-0.0012099229770515,0.0248987540039062,2.5703125,0.0196185806454316,0.4421297676947099,100.2821735364196,-1.170556640625025e-07,8.47788355678817e-05,0.000119945,-0.000119426,7.620369824218742e-05,50.0,16.0,-75.0,0.0,0.0,1,50,158510,2,2632.314027
3.0273441906530296e-11,0.0219917318313504,0.031004727,-0.031059534,0.0620642609999999,-0.0016799165528598,0.0396055019824218,8.69921875,0.0312480922478572,0.7030413189333263,253.5646921710806,-1.878603515625023e-07,0.0001348080867522,0.000192433,-0.0001908659999999,0.000121031399414,50.09765625,18.0,-76.0,0.0,0.0,1,50,158500,2,8908.476494
-1.8554681477570256e-11,0.0347687860508946,0.049080799,-0.049203196,0.098283995,-0.0025545061525541,0.0625745294707031,28.052734375,0.0493908980446257,1.1115043257882986,633.7952394525465,-2.946845703124938e-07,0.0002131335622613,0.000301854,-0.00029931,0.000191666243164,50.0,19.0,-75.0,0.0,0.0,1,50,158500,2,28725.77905
-2.5390643332839735e-11,0.0441673843610769,0.062358007,-0.062556227,0.124914234,-0.0033346396083511,0.0795085101914062,52.0712890625,0.0627562189901033,1.411962353063405,1022.758927099024,-3.761142578124741e-07,0.0002707450267534,0.00038517,-0.000381022,0.0002435969990234,50.0,18.0,-75.0,0.0,0.0,1,50,158500,2,53320.65124
-1.9531280731933397e-11,0.0689441383775145,0.097184432,-0.097694931,0.194879363,-0.0054519384990601,0.1240868672109375,162.615234375,0.0981801230754559,2.204026756019444,2492.095118242153,-5.87084960937503e-07,0.0004226359830759,0.000601748,-0.000591053,0.0003800366708984,50.09765625,13.0,-75.0,0.0,0.0,1,50,158500,2,166517.9997
4.88275335589546e-12,0.088003125304037,0.124023249,-0.124839427,0.248862676,-0.0068176498035349,0.1584370785957031,294.70703125,0.1254223738229595,2.8133056166974333,4060.374663575917,-7.536376953124977e-07,0.0005394724549403,0.000771577,-0.000756326,0.0004853062763671,50.09765625,16.0,-75.0,0.0,0.0,1,50,158500,2,301780.0383
-1.2695338922439768e-11,0.1089252021617562,0.153104065,-0.154408654,0.307512719,-0.0087226122456214,0.1959717358964843,502.1611328125,0.1556450766790716,3.482129674217855,6220.519658477047,-9.357187499999642e-07,0.0006677490990271,0.000959526,-0.000936689,0.0005996750605468,50.09765625,23.0,-76.0,0.0,0.0,1,50,158500,2,514213.1637
1.3671872709520539e-11,0.0087472950240228,0.012341611,-0.012347944,0.024689555,-0.0004998998404552,0.0157343136835937,1.1435546875,0.0124112398064069,0.2796381509191075,40.11598557337072,-7.451953125000454e-08,5.362025867748347e-05,7.630199999999999e-05,-7.603500000000001e-05,4.814726757812495e-05,50.0,25.0,-76.0,0.0,0.0,1,50,199510,2,1171.120596
-1.240234418750383e-10,0.0109482691487736,0.015456348,-0.015468825,0.030925173,-0.0007859172159023,0.0197113270683593,2.0234375,0.0155228869640811,0.3500005538149677,62.84357001752768,-9.272558593749115e-08,6.711272646041929e-05,9.4899e-05,-9.475e-05,6.030800292968744e-05,50.09765625,15.0,-75.0,0.0,0.0,1,50,199500,2,2072.058636
2.7343748217002663e-11,0.0174377212828084,0.024579704,-0.02461801,0.049197714,-0.0014259389256264,0.0313644564765625,6.744140625,0.0247750594488872,0.5574568135121323,159.4224140809196,-1.4885253906251597e-07,0.0001068924189278,0.0001523909999999,-0.000151476,9.594043261718744e-05,50.0,25.0,-76.0,0.0,0.0,1,50,199500,2,6905.895227
2.9296823535798202e-12,0.034972450579374,0.049379881,-0.049502457,0.098882338,-0.0026650143908792,0.0629529695488281,41.0390625,0.0496511615078933,1.118016456442532,641.2421297742843,-2.976416015625008e-07,0.0002143792924105,0.0003049,-0.000302118,0.0001928319248046,50.09765625,19.0,-75.0,0.0,0.0,1,50,199500,2,42024.19603
-1.660155279456084e-11,0.0441483148801455,0.062212458,-0.062427626,0.124640084,-0.0034530226826334,0.0795112949863281,76.73046875,0.0628020723822748,1.41134948734292,1021.8759555679394,-3.7785253906250427e-07,0.0002706278330628,0.0003869389999999,-0.000381882,0.0002430598115234,50.0,16.0,-77.0,0.0,0.0,1,50,199500,2,78572.07043
1.2695317640736968e-11,0.0546876127722485,0.077129143,-0.077431455,0.154560598,-0.0042321750401456,0.0983231263496093,132.3994140625,0.0777842669061193,1.7482740741447658,1568.0064668184891,-4.652128906250021e-07,0.0003352384780544,0.000476413,-0.000469545,0.0003014109550781,50.09765625,24.0,-75.0,0.0,0.0,1,50,199500,2,135577.0677
-8.789089617792313e-12,0.0694999431408864,0.098022558,-0.098512501,0.196535059,-0.0053257654790558,0.1250890691542968,240.91699218750003,0.0989282081330164,2.221796821615358,2532.4379683351126,-5.94005859374981e-07,0.0004260401122005,0.0006083379999999,-0.000598374,0.00038326353125,50.09765625,20.0,-74.0,0.0,0.0,1,50,199500,2,246699.1756
1.3671881359103359e-11,0.0873719719853339,0.122954284,-0.123768556,0.24672284,-0.0067621679377165,0.1572765422929687,425.806640625,0.1246432459020864,2.793123381732985,4002.341972138248,-7.515878906248939e-07,0.0005356058846593,0.000769927,-0.000751735,0.0004811289589843,50.09765625,20.0,-75.0,0.0,0.0,1,50,199500,2,436025.7215
7.812498841487817e-12,0.0083959958928794,0.011849262,-0.011857758,0.02370702,-0.0006580279141119,0.0151185898320312,1.65234375,0.0119058348689321,0.2684079433588375,36.95850135656817,-7.10830078125014e-08,5.146731073759823e-05,7.280000000000001e-05,-7.273699999999999e-05,4.62316904296875e-05,50.0,18.0,-75.0,0.0,0.0,1,50,251170,2,1692.253579
2.7343751820849918e-11,0.0110556329785397,0.015618131,-0.015627542,0.031245673,-0.0006809953521686,0.0199080633007812,3.2509765625,0.0156686655949759,0.3534331081944611,64.08216015335668,-9.394531250000273e-08,6.777001922864504e-05,9.6287e-05,-9.581e-05,6.093275976562503e-05,50.0,16.0,-75.0,0.0,0.0,1,50,251170,2,3329.363942
1.1718749679053148e-11,0.0173653933750647,0.024490613,-0.024516308,0.049006921,-0.0011134794236,0.0312779699609375,10.234375,0.0246601226823512,0.5551451438225256,158.10265720854588,-1.480722656250049e-07,0.00010644871584,0.000151658,-0.0001507449999999,9.556857031249996e-05,50.0,17.0,-75.0,0.0,0.0,1,50,251170,2,10479.77432
-5.371092562258504e-11,0.0219115316675368,0.030927182,-0.030977403,0.061904585,-0.0015836592918911,0.0394284217675781,18.69921875,0.0310952813678686,0.7004791708356086,251.718648472519,-1.8615820312499285e-07,0.0001343168303182,0.0001906139999999,-0.0001892989999999,0.000120721234375,50.09765625,11.0,-75.0,0.0,0.0,1,50,251170,2,19148.30164
2.6367169743176747e-11,0.0277382754378436,0.039165946,-0.039243474,0.07840942,-0.0021126370115134,0.0499456605566406,34.4443359375,0.0393619577539733,0.8867516262910545,403.3934389494044,-2.3625195312501066e-07,0.000170033455583,0.000241964,-0.0002398139999999,0.0001529071464843,50.0,15.0,-75.0,0.0,0.0,1,50,251170,2,35271.49726
-9.765626882049213e-12,0.043499298317645,0.061361607,-0.061550205,0.122911812,-0.003308471202398,0.078296782984375,110.744140625,0.0618485226066273,1.3906028366424097,992.0519623815882,-3.704833984374993e-07,0.0002666518953745,0.0003793829999999,-0.0003738659999999,0.000239691649414,50.09765625,13.0,-75.0,0.0,0.0,1,50,251170,2,113402.2414
-1.5624984662491048e-11,0.0550266715888002,0.07764,-0.077964823,0.155604823,-0.004395058768937,0.0990666789960937,200.88281250000003,0.078281107565327,1.7591125843468425,1587.5097682990488,-4.7045898437500093e-07,0.0003373151162387,0.0004816249999999,-0.000473136,0.0003034452109374,50.0,17.0,-75.0,0.0,0.0,1,50,251170,2,205703.9988
-6.835906541582807e-12,0.069183087538015,0.097433843,-0.097949637,0.19538348,-0.0056061747348744,0.1245350888925781,360.3505859375,0.0986066036944011,2.211661712249756,2509.3994453625182,-5.927890624999883e-07,0.000424102653996,0.0006069219999999,-0.000594441,0.0003810155703124,50.09765625,20.0,-75.0,0.0,0.0,1,50,251170,2,368999.0862
-2.3437504792361558e-11,0.0087827617585885,0.012406871,-0.012416244,0.024823115,-0.0007960195414192,0.015815541421875,3.1220703125,0.0124449031661702,0.2807727091294756,40.44195318104092,-7.456054687499981e-08,5.383758448712614e-05,7.641200000000001e-05,-7.622200000000003e-05,4.84080859375e-05,50.09765625,16.0,-75.0,0.0,0.0,1,50,316230,2,3196.941894
4.101563854459675e-11,0.0173889282504514,0.024545244,-0.024579926,0.0491251699999999,-0.0014352377111598,0.0312953394921875,16.6337890625,0.0246676619470914,0.5558986669980396,158.5314926162603,-1.476894531249925e-07,0.0001065933084728,0.0001512509999999,-0.000150147,9.57999082031249e-05,50.0,21.0,-75.0,0.0,0.0,1,50,316230,2,17032.7892
-5.1757801058246855e-11,0.02204288532401,0.031128763,-0.031179204,0.062307967,-0.0016993689206564,0.0396907204042968,30.35546875,0.0312666479513774,0.7046790199623677,254.74566371801012,-1.8768066406249925e-07,0.0001351209260475,0.000192198,-0.000190827,0.0001215075673828,50.0,17.0,-75.0,0.0,0.0,1,50,316230,2,31083.56722
-3.906246986053581e-12,0.0277435617040133,0.039116352,-0.039201023,0.078317375,-0.0023308716793188,0.0499687430078125,55.6259765625,0.0394416229724267,0.8869174141859445,403.5472082989984,-2.3729101562500066e-07,0.0001700662717913,0.000242891,-0.0002402179999999,0.0001527263320312,50.0,17.0,-76.0,0.0,0.0,1,50,316230,2,56961.13105
-8.789047700884609e-12,0.0343849032316403,0.048519756,-0.048642664,0.09716242,-0.0026729322853686,0.0618710307324218,94.4658203125,0.0488581814106999,1.099231625293093,619.877011422851,-2.924560546875172e-07,0.0002107797995857,0.0002994899999999,-0.000295368,0.0001894778955078,50.09765625,22.0,-75.0,0.0,0.0,1,50,316230,2,96732.98674
-4.101564110168334e-11,0.0436865127645966,0.061660861,-0.061865731,0.1235265919999999,-0.0035513373567184,0.0786321904375,173.6044921875,0.0621118035567609,1.3965879116371238,1000.6096235888724,-3.7295898437499625e-07,0.0002677987554966,0.0003819969999999,-0.000375974,0.0002408899160156,50.0,20.0,-75.0,0.0,0.0,1,50,316230,2,177771.1005
-5.8593596289853634e-12,0.054860911455932,0.077310377,-0.077641712,0.154952089,-0.0045296015376992,0.0987788581367187,311.9072265625,0.0781457566609429,1.7538090309466765,1577.9598726728864,-4.697685546875049e-07,0.0003363027243276,0.000480998,-0.000471667,0.0003021710302734,50.09765625,18.0,-75.0,0.0,0.0,1,50,316230,2,319392.5586
1.3643583197898645e-18,0.0086104759853827,0.012165642,-0.012174633,0.024340275,-0.0007134313744588,0.0155017348125,5.41796875,0.0122000077533481,0.2752650061783158,38.87086787355133,-7.314746093750272e-08,5.278138117727861e-05,7.493400000000001e-05,-7.46e-05,4.746645214843746e-05,50.0,20.0,-74.0,0.0,0.0,1,50,398100,2,5547.911381
-2.2460936652261914e-11,0.0087729362667182,0.012370367,-0.012376796,0.024747163,-0.0005181045189241,0.0158032808769531,5.625,0.0124599073675377,0.2804573181538502,40.35151697800067,-7.490234374999888e-08,5.3777615400865016e-05,7.6724e-05,-7.63e-05,4.825940039062503e-05,50.0,16.0,-75.0,0.0,0.0,1,50,398100,2,5760.081969
-1.9531241598217143e-11,0.0175290582153584,0.024757679,-0.024789912,0.049547591,-0.0013016480568494,0.0315607003124999,28.9765625,0.0248625101256447,0.5603785922692777,161.09686327472397,-1.4932226562499718e-07,0.0001074514336285,0.000152919,-0.000151786,9.66233164062501e-05,50.09765625,19.0,-75.0,0.0,0.0,1,50,398100,2,29671.92076
1.1718747441086224e-11,0.0220469960825391,0.031094328,-0.031141901,0.062236229,-0.001613395917325,0.0397095046445312,51.84667968749999,0.0313320680850874,0.704807788438331,254.8406871725157,-1.8836718749999614e-07,0.0001351466481582,0.00019291,-0.000191064,0.0001213667675781,50.0,17.0,-76.0,0.0,0.0,1,50,398100,2,53091.37112
-2.3437502088331717e-11,0.0086170978904386,0.012157729,-0.012164294,0.024322023,-0.0006737368860915,0.01551897859375,10.4091796875,0.0122305377729104,0.2754757612285869,38.93067831228621,-7.33544921875029e-08,5.282225319802559e-05,7.5113e-05,-7.478100000000001e-05,4.743059667968751e-05,50.0,13.0,-75.0,0.0,0.0,1,50,501180,2,10658.89958
2.2460944218410182e-11,0.00874639294373,0.012338266,-0.012347625,0.024685891,-0.0006275089868517,0.0157526945917968,10.75390625,0.0124138089842392,0.2796091418771225,40.1077119358761,-7.45244140625005e-08,5.361473570134967e-05,7.631400000000002e-05,-7.6e-05,4.814010644531245e-05,50.0,18.0,-75.0,0.0,0.0,1,50,501180,2,11012.10022
-3.515624419888078e-11,0.0109468749676079,0.015458445,-0.015470832,0.0309292769999999,-0.0008173779848648,0.0197093695859374,17.8291015625,0.0155252078544399,0.3499557932009025,62.82756570818376,-9.290429687499897e-08,6.710383026099118e-05,9.511e-05,-9.45e-05,6.0315839843750006e-05,50.0,17.0,-75.0,0.0,0.0,1,50,501180,2,18257.34046
4.1992193528994656e-11,0.0139463944110195,0.019700427,-0.019718914,0.039419341,-0.0009703862234394,0.0251067846660156,30.8798828125,0.019777199417007,0.4458461903622843,101.97502109559927,-1.1869824218749942e-07,8.549009417502385e-05,0.000121544,-0.0001207519999999,7.687220214843744e-05,50.0,20.0,-75.0,0.0,0.0,1,50,501180,2,31621.1192
-3.1250004402734024e-11,0.0174488223262667,0.024611907,-0.02464515,0.049257057,-0.0012755574121248,0.0314181879960937,52.509765625,0.0247947732728618,0.5578115213992441,159.62545878394465,-1.488203124999954e-07,0.0001069603640436,0.0001523839999999,-0.0001511,9.605636914062492e-05,50.0,12.0,-75.0,0.0,0.0,1,50,501180,2,53770.25328
-4.0039053792337633e-11,0.0275849566462774,0.03896604,-0.039032875,0.077998915,-0.0019032629702119,0.0496636373886718,152.5263671875,0.039195720219271,0.8818479714155643,398.9463803767056,-2.3557519531249026e-07,0.0001690947968661,0.00024123,-0.0002376649999999,0.000152106055664,50.0,14.0,-74.0,0.0,0.0,1,50,501180,2,156187.4485
-4.003907051218568e-11,0.0347529098071539,0.049016438,-0.049139388,0.098155826,-0.0025058053236812,0.0625554280644531,267.6962890625,0.0494770101409213,1.1109919528481005,633.2165600387697,-2.975371093750088e-07,0.0002130369659363,0.0003046839999999,-0.0002989519999999,0.0001914130605468,50.0,21.0,-76.0,0.0,0.0,1,50,501180,2,274120.7921
5.8593746586320996e-12,0.0176401006337195,0.024886703,-0.024890666,0.049777369,-0.0016977289481831,0.031766835890625,0.6201171875,0.0251045500440713,0.5639247002425617,163.14434866000818,-1.507783203125027e-07,0.0001081338632872,0.000154624,-0.000152985,9.70706455078124e-05,50.0,18.0,-75.0,0.0,0.0,1,70,50020,2,634.694988
6.542967453179111e-11,0.0219018800643237,0.030910028,-0.030956769,0.061866797,-0.0029519778532048,0.0393505183886718,1.08203125,0.0311591572055781,0.7001671755250369,251.4969429813606,-1.859765625000221e-07,0.0001342603034766,0.000190595,-0.0001885199999999,0.0001206476113281,50.0,26.0,-75.0,0.0,0.0,1,70,50020,2,1107.609128
-1.3671876289611173e-11,0.0280643291777426,0.039628722,-0.039719375,0.079348097,-0.0036778557889346,0.0505124061835937,2.01171875,0.0399329717078399,0.8971702668390201,412.93267452386186,-2.390781250000315e-07,0.0001720352921817,0.000244979,-0.0002417969999999,0.0001547376738281,50.0,19.0,-74.0,0.0,0.0,1,70,50020,2,2059.724038
-1.8554677605570896e-11,0.0437425307940714,0.061706044,-0.061942047,0.123648091,-0.005450509428306,0.0787107393613281,6.4365234375,0.0623637423320471,1.3983710451518654,1003.1773779337102,-3.727246093750152e-07,0.0002681486694323,0.000381882,-0.000375225,0.000241127453125,50.09765625,19.0,-75.0,0.0,0.0,1,70,50020,2,6591.039073
7.812463463515649e-12,0.0558196850046485,0.078736707,-0.079118909,0.157855616,-0.0065434484442775,0.1004793111953125,12.23828125,0.0796217759562363,1.7844544545681744,1633.596071748928,-4.764550781249893e-07,0.0003421849844104,0.00048781,-0.0004802359999999,0.0003078352949218,50.09765625,15.0,-74.0,0.0,0.0,1,70,50020,2,12531.57447
-3.906233572069251e-12,0.087327435277803,0.12270824,-0.123762663,0.246470903,-0.0103686030315471,0.1572522114335937,40.349609375,0.1251229420250432,2.791675329337324,3998.2627302664487,-7.503154296874634e-07,0.0005353719911241,0.000770188,-0.000755368,0.0004806381669921,50.09765625,18.0,-76.0,0.0,0.0,1,70,50020,2,41317.84009
1.953168183252711e-12,0.1391006217451989,0.194857095,-0.197593591,0.392450686,-0.0158660766904992,0.2505793051992187,142.1376953125,0.2003795377956615,4.446707388845295,10144.439583323416,-1.2023613281250306e-06,0.0008529553615089,0.001232104,-0.0012077049999999,0.0007653028847656,50.1953125,12.0,-77.0,0.0,0.0,1,70,50020,2,145549.1597
-1.9531235732461044e-11,0.1732556418877764,0.241325627,-0.245489871,0.486815498,-0.0189139747772157,0.3119074524453125,250.3720703125,0.2514008899958239,5.538477720200509,15737.82418669984,-1.5168984374998036e-06,0.0010628373198179,0.0015535739999999,-0.0015217809999999,0.0009492946210937,50.29296875,4.0,-79.0,0.0,0.0,1,70,50020,2,256380.605
-1.9531207489841484e-12,0.0137739657162541,0.019380539,-0.019492321,0.0388728599999999,-0.0055688233003496,0.0247942499023437,0.4775390624999999,0.0195918531135525,0.4403312639381666,99.46903690742091,-1.1700097656250086e-07,8.443517507984835e-05,0.000120072,-0.000119979,7.58065537109375e-05,50.09765625,21.0,-76.0,0.0,0.0,1,70,63020,2,489.1650914
-4.8828121425866257e-11,0.0173491840010884,0.024472315,-0.024542328,0.049014643,-0.002742533191437,0.0312256276445312,0.8076171875,0.0246233356763178,0.5546275662964117,157.80763952932318,-1.4700488281250329e-07,0.0001063508234692,0.000150548,-0.000149859,9.558471972656249e-05,50.09765625,20.0,-75.0,0.0,0.0,1,70,63020,2,826.6104883
