max_flux,label,温度,频率Hz,损耗
0.013944812,正弦波,90,398100,11372.76396
0.08635867,正弦波,90,79460,36848.99502
0.055021412,正弦波,90,112160,15862.02693
0.043695508,正弦波,90,70830,4580.735653
0.05459061,正弦波,90,50020,5393.036825
0.068237028,正弦波,90,141260,44777.58463
0.027497598,正弦波,90,125850,2928.96854
0.096155355,正弦波,90,112160,82574.36605
0.015574439,正弦波,90,354820,10671.07363
0.03481031,正弦波,90,354820,61903.48255
0.021829283,正弦波,90,125850,1611.107475
0.061495658,正弦波,90,50020,7460.733874
0.03094888,正弦波,90,56320,1458.232363
0.034471942,正弦波,90,89080,3226.270611
0.039106176,正弦波,90,316230,61460.01182
0.011935282,正弦波,90,177820,856.3056766
0.097144786,正弦波,90,56310,33418.01499
0.019549233,正弦波,90,251170,6808.57255
0.075711069,正弦波,90,99950,34587.41595
0.012380296,正弦波,90,354820,6609.000965
0.015435055,正弦波,90,177820,1542.916597
0.03484,正弦波,90,70840,2588.99
0.04875183,正弦波,90,354820,137527.9411
0.077166262,正弦波,90,89090,31451.77006
0.148018573,正弦波,90,79460,184356.8797
0.039179214,正弦波,90,141260,9151.280305
0.095391922,正弦波,90,79460,49564.95606
0.015586072,正弦波,90,281850,5716.169674
0.02189,正弦波,90,63030,694.36
0.038813485,正弦波,90,251170,34458.41893
0.030833053,正弦波,90,89090,2434.704117
0.077427483,正弦波,90,79470,26451.78466
0.019589418,正弦波,90,125860,1316.060527
0.149227451,正弦波,90,56320,118399.4926
0.019570664,正弦波,90,89080,798.9335135
0.021862412,正弦波,90,223850,6206.143921
0.038896664,正弦波,90,446680,139040.5959
0.054575861,正弦波,90,316230,138726.9703
0.077499845,正弦波,90,158500,79933.50996
0.077379048,正弦波,90,70840,22975.96513
0.012298665,正弦波,90,223850,1744.027165
0.027718172,正弦波,90,398100,49166.11579
0.024769593,正弦波,90,50020,646.6959705
0.119989122,正弦波,90,79460,98144.89052
0.027740398,正弦波,90,199500,8167.884752
0.085753669,正弦波,90,158500,109490.0525
0.038711246,正弦波,90,199500,19713.88103
0.01749425,正弦波,90,141260,1244.021007
0.086102418,正弦波,90,125860,71751.16413
0.012341859,正弦波,90,158500,697.441908
0.015510799,正弦波,90,125850,748.8490684
0.019481424,正弦波,90,398100,23426.55393
0.119742521,正弦波,90,99950,131884.9925
0.024512185,正弦波,90,158500,3457.779858
0.01291,正弦波,90,354830,7220.56
0.133509297,正弦波,90,56320,85487.52291
0.012913315,正弦波,90,354820,7207.059643
0.061164233,正弦波,90,99950,18153.71856
0.034736731,正弦波,90,141260,6620.9809
0.039068946,正弦波,90,56310,2637.001988
0.030815595,正弦波,90,125860,3947.353621
0.039032409,正弦波,90,281860,46290.66935
0.015629478,正弦波,90,141270,944.3142503
